"","Model","Threshold","Population_below_threshold","Sensitivity.Sensitivity","Specificity.Specificity","PPV.Pos.Pred.Value","NPV.Neg.Pred.Value","Accuracy.Accuracy"
"224","rf",75,97.2906403940887,0.992592592592593,0.0661764705882353,0.678481012658228,0.818181818181818,0.682266009852217
"225","rf",80,98.7684729064039,0.996296296296296,0.0294117647058824,0.670822942643391,0.800000000000002,0.672413793103448
"226","rf",85,99.7536945812808,1,0.00735294117647059,0.666666666666667,1,0.667487684729064
"227","rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"228","rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"229","rf",5,3.94088669950739,0.0555555555555556,0.992647058823529,0.9375,0.346153846153846,0.369458128078818
"230","rf",10,12.0689655172414,0.166666666666667,0.970588235294118,0.918367346938776,0.369747899159664,0.435960591133005
"231","rf",15,20.935960591133,0.285185185185185,0.941176470588235,0.905882352941176,0.398753894080997,0.504926108374384
"232","rf",20,29.8029556650246,0.4,0.904411764705882,0.892561983471074,0.431578947368421,0.568965517241379
"233","rf",25,38.6699507389163,0.514814814814815,0.867647058823529,0.885350318471338,0.473895582329317,0.633004926108374
"234","rf",30,46.551724137931,0.618518518518518,0.838235294117647,0.883597883597884,0.525345622119816,0.692118226600985
"235","rf",35,54.679802955665,0.711111111111111,0.779411764705882,0.864864864864865,0.576086956521739,0.733990147783251
"236","rf",40,63.0541871921182,0.788888888888889,0.683823529411765,0.83203125,0.62,0.753694581280788
"237","rf",45,69.9507389162562,0.859259259259259,0.617647058823529,0.816901408450704,0.688524590163934,0.778325123152709
"238","rf",50,75.3694581280788,0.911111111111111,0.558823529411765,0.803921568627451,0.76,0.793103448275862
"239","rf",55,82.512315270936,0.944444444444444,0.411764705882353,0.761194029850746,0.788732394366197,0.766009852216749
"240","rf",60,88.1773399014778,0.974074074074074,0.301470588235294,0.73463687150838,0.854166666666667,0.748768472906404
"241","rf",65,92.1182266009852,0.985185185185185,0.205882352941176,0.711229946524064,0.875,0.724137931034483
"242","rf",70,95.8128078817734,0.988888888888889,0.102941176470588,0.686375321336761,0.823529411764706,0.692118226600985
"243","rf",75,97.7832512315271,0.992592592592593,0.0514705882352941,0.675062972292191,0.777777777777777,0.677339901477833
"244","rf",80,98.5221674876847,0.996296296296296,0.0367647058823529,0.6725,0.833333333333335,0.67487684729064
"245","rf",85,99.5073891625616,1,0.0147058823529412,0.668316831683168,1,0.669950738916256
"246","rf",90,100,1,0,0.665024630541872,NA,0.665024630541872
"247","rf",95,100,1,0,0.665024630541872,NA,0.665024630541872
"248","rf",5,5.41871921182266,0.0814814814814815,1,1,0.354166666666667,0.389162561576355
"249","rf",10,12.5615763546798,0.17037037037037,0.963235294117647,0.901960784313726,0.369014084507042,0.435960591133005
"250","rf",15,20.935960591133,0.285185185185185,0.941176470588235,0.905882352941176,0.398753894080997,0.504926108374384
"251","rf",20,29.5566502463054,0.4,0.911764705882353,0.9,0.433566433566434,0.571428571428571
"252","rf",25,38.9162561576355,0.52962962962963,0.889705882352941,0.90506329113924,0.487903225806452,0.650246305418719
"253","rf",30,46.3054187192118,0.618518518518518,0.845588235294118,0.888297872340426,0.527522935779816,0.694581280788177
"254","rf",35,53.6945812807882,0.7,0.786764705882353,0.86697247706422,0.569148936170213,0.729064039408867
"255","rf",40,63.5467980295566,0.792592592592593,0.676470588235294,0.829457364341085,0.621621621621622,0.753694581280788
"256","rf",45,70.4433497536946,0.87037037037037,0.625,0.821678321678322,0.708333333333333,0.788177339901478
"257","rf",50,76.1083743842365,0.922222222222222,0.558823529411765,0.805825242718447,0.783505154639175,0.800492610837438
"258","rf",55,81.2807881773399,0.940740740740741,0.441176470588235,0.76969696969697,0.789473684210526,0.773399014778325
"259","rf",60,85.9605911330049,0.966666666666667,0.352941176470588,0.74785100286533,0.842105263157895,0.761083743842365
